id,popularity,budget,revenue,original_title,release_year,vote_count,vote_average,production company
40663,0.087585,0,0,Gasland,2010,22,7.0,HBO Documentary Films
52349,0.081724,0,0,600 kilos d'or pur,2010,10,5.1,Mandarin Films
51764,0.068941,0,5980,BearCity,2010,10,5.5,TLA Releasing
49679,0.028227,10000000,5000000,Action Replayy,2010,11,4.9,PVR Cinemas
52060,0.065833,0,0,Christmas Cupid,2010,33,5.1,ABC Family
40188,0.0653909999999999,0,0,Une Petite zone de turbulences,2010,10,5.5,UGC YM
36736,0.225569,0,0,The Drawn Together Movie: The Movie!,2010,23,6.7,Comedy Central
45839,0.064038,0,0,FRED: The Movie,2010,17,3.9,Derf Films
52605,0.063325,0,0,Strapped,2010,11,4.4,TLA Releasing
39486,0.06324,35000000,60251371,Secretariat,2010,52,6.6,Walt Disney Pictures
55244,0.052322,0,1339650,Bill Cunningham New York,2010,16,8.1,First Thought Films
46718,0.0506,0,0,DC Showcase: Green Arrow,2010,19,7.3,DC Comics
40777,0.050481,0,0,I Hate Luv Storys,2010,27,6.6,UTV Motion Pictures
58107,0.227962,0,0,Burakku Rokku Shūtā,2010,11,6.4,Ordet Studio
39356,0.028456,3,43,Boy,2010,26,7.3,New Zealand Film Commission
53844,0.037806,0,0,Il reste du jambon ?,2010,19,4.7,Gaumont
44950,0.009766,0,0,A Horrible Way to Die,2010,12,4.7,Snowfort Pictures
24243,0.0637539999999999,0,0,As Melhores Coisas do Mundo,2010,10,6.4,Gullane Filmes
41397,0.004569,0,0,Joan Rivers: A Piece of Work,2010,10,6.5,Break Thru Films
550,8.947905,63000000,100853753,Fight Club,1999,5923,8.1,Regency Enterprises
603,7.753899,63000000,463517383,The Matrix,1999,6351,7.8,Village Roadshow Pictures
14,3.5557199999999995,15000000,356296601,American Beauty,1999,1756,7.7,DreamWorks SKG
1893,3.5260290000000003,115000000,924317558,Star Wars: Episode I - The Phantom Menace,1999,2823,6.3,Lucasfilm
564,2.94377,80000000,415885488,The Mummy,1999,1562,6.3,Universal Pictures
497,2.719461,60000000,284600000,The Green Mile,1999,2299,8.0,Castle Rock Entertainment
745,2.5787310000000003,40000000,672806292,The Sixth Sense,1999,1753,7.5,Spyglass Entertainment
36643,2.129874,135000000,361832400,The World Is Not Enough,1999,509,6.0,Eon Productions
796,2.069357,10500000,75902208,Cruel Intentions,1999,505,6.5,Columbia Pictures
2668,2.065619,100000000,206071502,Sleepy Hollow,1999,932,6.7,Paramount Pictures
37135,1.945894,0,0,Tarzan,1999,912,6.9,Walt Disney Pictures
2105,1.825695,11000000,235483004,American Pie,1999,1405,6.4,Universal Pictures
1844,1.820318,66000000,212404396,Entrapment,1999,355,5.9,Fountainbridge Films
863,1.810197,90000000,485015179,Toy Story 2,1999,2272,7.2,Walt Disney Pictures
4951,1.769152,16000000,53478166,10 Things I Hate About You,1999,947,7.2,Mad Chance
509,1.72385,42000000,363889678,Notting Hill,1999,688,6.8,Bookshop Productions
817,1.560867,33000000,310940086,Austin Powers: The Spy Who Shagged Me,1999,583,6.0,New Line Cinema
226,1.43163,2000000,11540607,Boys Don't Cry,1999,170,7.0,Fox Searchlight Pictures
9008,1.427794,90000000,60289912,The Insider,1999,249,7.1,Spyglass Entertainment
926,1.3486280000000002,45000000,90683916,Galaxy Quest,1999,406,6.6,DreamWorks SKG
345,1.329827,65000000,162091208,Eyes Wide Shut,1999,623,6.8,Hobby Films
492,1.328465,13000000,22863596,Being John Malkovich,1999,607,7.1,Gramercy Pictures
9535,1.320079,80000000,176885658,Analyze This,1999,260,6.3,Spring Creek Productions
10137,1.309249,133000000,300135367,Stuart Little,1999,502,5.6,Columbia Pictures Corporation
9481,1.254522,73000000,151493655,The Bone Collector,1999,463,6.5,Universal Pictures
8487,1.221973,170000000,222104681,Wild Wild West,1999,626,5.2,"Todman, Simon, LeMasters Productions"
1911,1.189386,160000000,61698899,The 13th Warrior,1999,275,6.2,Touchstone Pictures
9946,1.1738879999999998,100000000,211989043,End of Days,1999,247,5.4,Beacon Communications
1715,1.152354,24000000,88545092,The Cider House Rules,1999,145,6.6,Nina Saxon Film Design
10386,1.150934,70000000,23159305,The Iron Giant,1999,877,7.5,Warner Bros. Animation
8914,1.139223,60000000,73648228,Deep Blue Sea,1999,336,5.5,Village Roadshow Pictures
9473,1.076307,21000000,0,"South Park: Bigger, Longer & Uncut",1999,579,7.0,Paramount Pictures
2112,1.050599,90000000,161626121,Payback,1999,305,6.5,Paramount Pictures
4806,1.03785,70000000,309457509,Runaway Bride,1999,253,5.7,Paramount Pictures
10314,1.0220280000000002,10000000,103166989,She's All That,1999,248,5.6,Miramax Films
10398,0.993492,70000000,177841558,Double Jeopardy,1999,144,6.1,Paramount Pictures
8374,0.992316,6000000,30471,The Boondock Saints,1999,521,7.1,Franchise Pictures
1542,0.968204,10000000,12827813,Office Space,1999,669,7.3,Twentieth Century Fox Film Corporation
1443,0.941202,6000000,10409377,The Virgin Suicides,1999,460,7.0,American Zoetrope
2277,0.937873,100000000,93700000,Bicentennial Man,1999,538,6.7,Laurence Mark Productions
2667,0.934621,25000,248000000,The Blair Witch Project,1999,522,6.3,Artisan Entertainment
622,0.920974,38000000,58401898,The Ninth Gate,1999,384,6.2,Bac Films
10400,0.92088,50000000,73956241,The Hurricane,1999,226,7.3,Universal Pictures
1090,0.907305,16000000,18564088,The Thirteenth Floor,1999,189,6.5,Columbia Pictures
9032,0.8765870000000001,34200000,234801895,Big Daddy,1999,479,6.2,Columbia Pictures
8649,0.855109,32000000,0,Bringing Out the Dead,1999,102,6.5,Paramount Pictures
8224,0.8234940000000001,40000000,96618699,8MM,1999,248,6.0,Columbia Pictures Corporation
1832,0.82073,10000000,30652890,Dogma,1999,472,6.6,Lions Gate
3558,0.797082,40000000,0,"Girl, Interrupted",1999,376,7.5,Columbia Pictures Corporation
15400,0.779596,0,0,Mickey's Once Upon a Christmas,1999,57,6.6,Walt Disney Television Animation
11618,0.778786,80000000,91188905,The Haunting,1999,178,5.3,DreamWorks SKG
1641,0.746054,75000000,93888180,Forces of Nature,1999,81,5.2,DreamWorks SKG
11622,0.744837,35000000,40263020,Blast from the Past,1999,114,6.2,New Line Cinema
11374,0.740133,80000000,0,Edtv,1999,69,5.4,Imagine Entertainment
10207,0.7318020000000001,80000000,118880016,Message in a Bottle,1999,112,5.7,Bel Air Entertainment
2275,0.72669,60000000,149705852,The General's Daughter,1999,103,5.9,Paramount Pictures
10307,0.725013,29000000,50041732,Stigmata,1999,103,5.8,FGM Entertainment
11601,0.716336,12000000,21133087,Stir of Echoes,1999,155,6.3,Artisan Entertainment
9451,0.694437,0,0,Election,1999,137,6.5,Paramount Pictures
332,0.684185,75000000,0,Inspector Gadget,1999,171,4.3,Walt Disney Pictures
334,0.682531,37000000,48451803,Magnolia,1999,430,7.3,New Line Cinema
2020,0.6710699999999999,51000000,36911617,The Bachelor,1999,46,4.5,New Line Cinema
9423,0.654013,75000000,14010690,Virus,1999,60,4.9,Universal Pictures
1213,0.6403310000000001,40000000,128798265,The Talented Mr. Ripley,1999,435,6.9,Paramount Pictures
9825,0.637814,27000000,56870414,Lake Placid,1999,112,5.3,Fox 2000 Pictures
9781,0.63765,34000000,4217115,Detroit Rock City,1999,38,6.4,New Line Cinema
9824,0.636432,68000000,29762011,Mystery Men,1999,115,5.4,Universal Pictures
4816,0.6271720000000001,0,0,Ghost Dog: The Way of the Samurai,1999,146,7.0,Bac Films
49948,0.617279,80000000,90874570,Fantasia 2000,1999,168,6.9,Walt Disney Pictures
9430,0.614402,6500000,28451622,Go,1999,82,6.9,Columbia Pictures
11355,0.614007,25000000,84565230,Never Been Kissed,1999,196,5.7,Fox 2000 Pictures
12117,0.598565,80,0,Instinct,1999,74,6.3,Spyglass Entertainment
13466,0.5967819999999999,0,0,October Sky,1999,118,7.2,Universal Pictures
6415,0.585123,75000000,108000000,Three Kings,1999,412,6.3,Village Roadshow Pictures
1850,0.581756,82000000,47434430,Man on the Moon,1999,226,6.6,Mutual Film Company
17707,0.566661,25000000,13000000,Brokedown Palace,1999,52,6.3,Twentieth Century Fox Film Corporation
26177,0.54872,0,0,Annie,1999,35,5.5,Walt Disney Television
11377,0.5480970000000001,19000000,40846082,House on Haunted Hill,1999,84,5.6,Dark Castle Entertainment
12095,0.545399,5000000,0,From Dusk Till Dawn 2: Texas Blood Money,1999,55,4.5,A Band Apart
18621,0.538087,0,0,Best Laid Plans,1999,14,5.7,Fox 2000 Pictures
16716,0.521573,0,0,A Christmas Carol,1999,23,6.1,Turner Network Television (TNT)
913,0.508128,48000000,124305181,The Thomas Crown Affair,1999,196,6.7,United Artists
12618,0.5034609999999999,64000000,74608570,Random Hearts,1999,32,5.3,Columbia Pictures
1946,0.501242,15000000,2856712,eXistenZ,1999,229,6.6,Alliance Atlantis Communications
20024,0.498365,23000000,10827816,The End of the Affair,1999,24,6.1,Columbia Pictures Corporation
11001,0.4960100000000001,65000000,117758500,Blue Streak,1999,202,6.0,Columbia Pictures
7341,0.480421,21000000,17762705,The Rage: Carrie 2,1999,33,5.1,United Artists
1073,0.479263,21500000,0,Arlington Road,1999,91,6.9,Lakeshore Entertainment
38809,0.47074,10000000,5241315,Black and White,1999,11,4.7,Bigel / Mailer Films
54982,0.469286,0,0,Introducing Dorothy Dandridge,1999,10,6.1,HBO
10563,0.45956,20000000,0,Three to Tango,1999,29,5.0,Village Roadshow Pictures
9455,0.454992,25000000,15156200,The Corruptor,1999,30,6.1,New Line Cinema
1439,0.450237,75000000,0,Anna and the King,1999,116,6.3,Fox 2000 Pictures
12524,0.446421,0,0,Titus,1999,37,6.4,Overseas FilmGroup
41586,0.4249979999999999,0,0,K-911,1999,28,5.4,Universal Home Entertainment
10366,0.418611,45000000,10667893,Universal Soldier: The Return,1999,74,4.5,TriStar Pictures
10154,0.416778,0,0,Mickey Blue Eyes,1999,70,5.0,Castle Rock Entertainment
12485,0.413376,0,0,Candyman: Day of the Dead,1999,16,3.6,Aurora Productions
17198,0.40647,0,0,The Mating Habits of the Earthbound Human,1999,11,6.0,Earthbound Human Productions Inc.
12596,0.401336,33000000,0,Pushing Tin,1999,56,5.5,Regency Enterprises
10213,0.354484,5000000,0,From Dusk Till Dawn 3: The Hangman's Daughter,1999,44,4.4,A Band Apart
2162,0.393985,70000000,11263966,Chill Factor,1999,16,5.4,Warner Bros.
17771,0.390862,0,0,Sunshine,1999,12,4.8,Channel Four Films
6522,0.383326,80000000,73345029,Life,1999,87,6.6,Imagine Entertainment
21349,0.382872,23000000,18653615,Anywhere But Here,1999,42,5.9,Twentieth Century Fox Film Corporation
2900,0.378188,75000000,19598588,The Astronaut's Wife,1999,132,5.4,New Line Cinema
9849,0.88284,65000000,36850101,My Favorite Martian,1999,43,5.2,Walt Disney Pictures
10210,0.364241,11000000,0,A Midsummer Night's Dream,1999,49,5.6,Fox Searchlight Pictures
10388,0.274419,10000000,3193102,The Limey,1999,38,6.6,Artisan Entertainment
10397,0.35206,25,13,Angela's Ashes,1999,24,7.0,Paramount Pictures
12220,0.5737180000000001,50000000,58900031,The Story of Us,1999,42,5.9,Universal Pictures
14429,0.257547,8000000,17843379,Drive Me Crazy,1999,34,5.9,Twentieth Century Fox Film Corporation
11119,0.345172,11000000,0,Fortress 2,1999,17,3.8,Carousel Picture Company
27653,0.411324,0,0,An American Tail 4: The Mystery of the Night Monster,1999,20,6.1,Universal Pictures
10208,1.104937,24000000,16290976,Muppets from Space,1999,50,5.7,Columbia Pictures
404,0.335398,10000000,0,The Straight Story,1999,111,7.3,Walt Disney Pictures
24137,0.333245,14000000,18535191,An Ideal Husband,1999,23,6.4,Miramax Films
13099,0.331443,0,0,Dak ging san yan lui,1999,10,6.0,Media Asia Films Ltd.
2290,0.330491,0,0,Jakob the Liar,1999,39,6.1,Columbia Pictures
10402,0.328409,17000000,65535067,Deuce Bigalow: Male Gigolo,1999,154,5.3,Happy Madison Productions
16331,0.324805,0,0,The Jack Bull,1999,11,6.0,Home Box Office (HBO)
6552,0.323791,25000000,4152230,Idle Hands,1999,83,6.1,Columbia Pictures Corporation
9563,0.322499,55000000,100230832,Any Given Sunday,1999,231,6.8,Donners' Company
30943,0.322339,38000000,28121100,The Deep End of the Ocean,1999,26,5.8,Columbia Pictures Corporation
10908,0.318024,15000000,0,Inferno,1999,22,5.2,Davis-Films
11129,0.312827,600000,4000000,Human Traffic,1999,42,6.8,Irish Screen
22314,0.312759,7000000,14011454,In Too Deep,1999,10,6.5,Suntaur Entertainment Company
11353,0.312306,55000000,0,Bowfinger,1999,112,6.0,Universal Pictures
10342,0.377269,13000000,8946237,Teaching Mrs. Tingle,1999,39,5.3,Konrad Pictures
13787,0.304124,0,0,Holy Smoke,1999,22,5.8,Miramax Films
10279,0.258844,0,0,Summer of Sam,1999,49,6.5,40 Acres & A Mule Filmworks
14709,0.301845,0,0,Varsity Blues,1999,62,5.7,Paramount Pictures
21039,0.301697,0,0,Rogue Trader,1999,13,5.8,Granada Film Productions
10350,0.301533,30000000,0,Wing Commander,1999,39,4.1,20th Century Fox
42739,0.300431,0,0,The War Zone,1999,12,7.4,Channel Four Films
20770,0.299004,0,0,But I'm a Cheerleader,1999,40,6.4,Ignite Entertainment
15556,0.297996,0,0,At First Sight,1999,21,6.0,Metro-Goldwyn-Mayer (MGM)
13824,0.296655,0,0,Superstar,1999,46,4.8,SNL Studios
10354,0.289133,0,0,True Crime,1999,46,6.1,The Zanuck Company
3293,0.28789,0,0,Pirates of Silicon Valley,1999,109,6.6,Turner Network Television
10490,0.285902,10000000,10571408,Drop Dead Gorgeous,1999,41,6.2,New Line Cinema
9684,0.281948,0,0,Sweet and Lowdown,1999,48,6.5,Sweetland Films
10219,0.278394,0,0,Snow Falling on Cedars,1999,15,6.5,Universal Pictures
16162,0.066504,9000000,34573780,The Best Man,1999,22,7.8,Universal Pictures
16172,0.231418,6000000,4398989,Simply Irresistible,1999,28,6.2,20th Century Fox
26149,0.272771,27000000,14859394,Music of the Heart,1999,25,6.7,Craven-Maddalena Films
19594,0.26906,0,0,Bartok the Magnificent,1999,31,5.8,Fox Animation Studios
13428,0.265623,0,0,Two Hands,1999,23,5.4,CML Films
10390,0.143906,50000000,0,For Love of the Game,1999,52,6.3,Universal Pictures
15198,0.260903,28000000,8888143,"Mystery, Alaska",1999,35,5.8,Hollywood Pictures
16379,0.257431,50000000,13260050,The Mod Squad,1999,18,4.5,Metro-Goldwyn-Mayer (MGM)
30923,0.253305,21000000,0,Alice in Wonderland,1999,39,6.3,NBC
16158,0.25073,6000000,25059640,The Wood,1999,24,7.6,MTV Films
10399,0.2501489999999999,0,0,Mansfield Park,1999,33,6.5,BBC Films
15256,0.246669,6000000,6852450,200 Cigarettes,1999,25,6.5,Paramount Pictures
10212,0.323477,12000000,0,Ravenous,1999,48,6.6,Twentieth Century Fox Film Corporation
8970,0.242797,75000000,29000000,The Out-of-Towners,1999,20,5.2,Paramount Pictures
9465,0.319907,10000000,0,Cookie's Fortune,1999,11,6.2,October Films
14242,0.239265,0,0,American Movie,1999,20,7.5,Civilian Pictures
18681,0.238749,15000000,0,Eye of the Beholder,1999,25,5.3,Destination Films
10047,0.235223,60000000,66976317,Joan of Arc,1999,209,6.1,Columbia Pictures
18417,0.297398,35000000,0,The Other Sister,1999,17,5.9,Touchstone Pictures
22509,0.218481,0,0,The Devil's Arithmetic,1999,11,5.9,Lietuvos Kinostudija
5470,0.216242,20000000,1531251,Beowulf,1999,27,4.5,CTV International
20761,0.212029,24000000,8434146,Play It to the Bone,1999,20,5.3,Touchstone Pictures
815,0.20768,23000000,0,Animal Farm,1999,21,5.6,Turner Network Television
31183,0.207575,0,0,The Magical Legend of the Leprechauns,1999,16,6.4,Hallmark Entertainment
24066,0.204411,1700000,1943649,"Happy, Texas",1999,13,5.3,Miramax Films
24071,0.198477,0,0,Mumford,1999,10,5.6,Touchstone Pictures
22267,0.198126,38000000,635096,Ride with the Devil,1999,15,6.6,Universal Pictures
18212,0.195796,0,0,Better Than Chocolate,1999,12,5.8,British Columbia Film
18892,0.195048,3000000,3076820,Jawbreaker,1999,48,5.6,TriStar Pictures
10496,0.193797,0,0,Bats,1999,10,4.2,Destination Films
46435,0.187628,0,0,Topsy-Turvy,1999,14,6.5,Newmarket Capital Group
16406,0.187319,13000000,27500000,Dick,1999,33,5.7,Columbia Pictures
31582,0.186474,0,4488529,Flawless,1999,24,6.2,Metro-Goldwyn-Mayer (MGM)
47288,0.173433,25000000,12000000,The King and I,1999,14,4.7,Rankin/Bass Productions
10916,0.170248,0,0,Babylon 5: A Call to Arms,1999,13,6.8,Babylonian Productions
28029,0.167869,14000000,0,A Walk on the Moon,1999,11,6.4,Miramax Films
10359,0.166168,10000000,0,Resurrection,1999,19,6.1,Interlight
14005,0.081035,0,0,Terror Firmer,1999,10,6.3,Troma Entertainment
14578,0.1633369999999999,7000000,7292175,Outside Providence,1999,12,5.6,Miramax Films
54004,0.162638,0,0,Passport to Paris,1999,28,6.1,Hollyridge Productions
5319,0.161076,0,0,Hum Dil De Chuke Sanam,1999,16,6.6,Bhansali Films
25752,0.153649,0,0,Children of the Corn 666: Isaac's Return,1999,11,3.4,Blue Rider Pictures
12479,0.175782,12000000,0,Breakfast of Champions,1999,15,4.8,Hollywood Pictures
28902,0.145004,0,0,In Dreams,1999,15,4.7,DreamWorks SKG
14484,0.144508,0,239894,Body Shots,1999,11,4.6,New Line Cinema
17078,0.134902,0,0,Rang-e khoda,1999,17,6.8,Varahonar Company
194113,0.132643,4250000,0,Blackadder Back & Forth,1999,15,6.8,Tiger Aspect Productions
12594,0.50812,2500000,0,Wishmaster 2: Evil Never Dies,1999,18,4.9,Artisan Entertainment
17709,0.129744,70000000,0,Dudley Do-Right,1999,19,3.5,Universal Pictures
16508,0.127664,0,0,Doug's 1st Movie,1999,10,5.4,Walt Disney Pictures
29698,0.126159,0,0,Ratcatcher,1999,10,7.2,BBC Films
17870,0.122365,0,0,Chris Rock: Bigger & Blacker,1999,13,7.4,Home Box Office (HBO)
1812,0.118187,450000,2049595,Trick,1999,10,6.5,Fine Line Features
22345,0.116694,12000000,36450736,Baby Geniuses,1999,34,3.8,TriStar Pictures
10381,0.105168,0,0,Plunkett & MacLeane,1999,17,5.9,Arts Council of England
28918,0.100043,0,0,David Copperfield,1999,15,7.3,British Broadcasting Corporation (BBC)
64202,0.096582,0,0,Batman Beyond: The Movie,1999,24,6.4,DC Comics
10557,0.238748,3800000,28200000,East Is East,1999,24,6.5,BBC
39964,0.090186,1,100,Lost & Found,1999,14,4.8,Alcon Entertainment
199620,0.089789,9210000,0,Walking with Dinosaurs,1999,13,7.4,British Broadcasting Corporation (BBC)
24020,0.10041,0,0,Johnny Tsunami,1999,12,4.9,Film Roman Productions
36251,0.19893,0,0,Switching Goals,1999,21,4.2,Warner Bros. Television
10482,0.077584,0,0,Guest House Paradiso,1999,14,5.6,Universal Pictures
10368,0.079104,12000000,21001563,Tea with Mussolini,1999,17,5.7,Medusa Produzione
34513,0.051594,0,0,George Carlin: You Are All Diseased,1999,10,6.9,Cable Stuff Productions
53915,0.034182,0,0,Come te nessuno mai,1999,18,5.2,Rai Cinemafiction
40863,0.044502,0,0,成龍的特技,1999,11,6.9,Media Asia Films Ltd.
17681,0.043438,0,0,Scooby-Doo! and the Witch's Ghost,1999,24,6.8,Hanna-Barbera Productions
185789,0.181712,0,0,Mulholland Dr.,1999,15,5.9,Imagine Television
120,8.575419,93000000,871368364,The Lord of the Rings: The Fellowship of the Ring,2001,6079,7.8,WingNut Films
671,8.021423,125000000,976475550,Harry Potter and the Philosopher's Stone,2001,4265,7.2,1492 Pictures
1018,4.436367,15000000,20117339,Mulholland Drive,2001,709,7.4,Asymmetrical Productions
141,3.851009,6000000,1270522,Donnie Darko,2001,1777,7.5,Pandora Cinema
585,3.204295,115000000,562816256,"Monsters, Inc.",2001,3899,7.3,Walt Disney Pictures
644,2.971372,100000000,235926552,A.I. Artificial Intelligence,2001,1133,6.6,DreamWorks SKG
808,2.918566,60000000,484409218,Shrek,2001,2284,7.1,DreamWorks SKG
634,2.7173990000000003,25000000,281929795,Bridget Jones's Diary,2001,751,6.5,Miramax Films
161,2.642249,85000000,450717150,Ocean's Eleven,2001,2645,7.0,Village Roadshow Pictures
676,2.478879,140000000,449220945,Pearl Harbor,2001,1044,6.6,Jerry Bruckheimer Films
1734,2.449323,98000000,433013274,The Mummy Returns,2001,1372,5.8,Universal Pictures
10865,2.217239,120000000,186053725,Atlantis: The Lost Empire,2001,689,6.5,Walt Disney Pictures
1995,2.179727,115000000,274703340,Lara Croft: Tomb Raider,2001,1510,5.6,Paramount Pictures
453,2.169826,60000000,313542341,A Beautiful Mind,2001,1786,7.5,Imagine Entertainment
2770,2.116602,30000000,287553595,American Pie 2,2001,777,5.9,Universal Pictures
9880,2.061559,37000000,165335153,The Princess Diaries,2001,534,6.3,Walt Disney Pictures
824,1.925281,52500000,179213434,Moulin Rouge!,2001,714,7.2,Bazmark Films
869,1.862114,100000000,362211740,Planet of the Apes,2001,702,5.5,Twentieth Century Fox Film Corporation
9428,1.857978,21000000,71441250,The Royal Tenenbaums,2001,679,7.3,Touchstone Pictures
4133,1.846848,53000000,83282296,Blow,2001,788,7.3,New Line Cinema
853,1.839325,70000000,96976270,Enemy at the Gates,2001,583,7.1,Paramount Pictures
855,1.735123,92000000,172989651,Black Hawk Down,2001,1201,7.1,Jerry Bruckheimer Films
8835,1.6977529999999998,18000000,141774679,Legally Blonde,2001,480,6.1,Marc Platt Productions
9476,1.692141,65000000,117487473,A Knight's Tale,2001,521,6.5,Columbia Pictures Corporation
9398,1.581446,28000000,60780981,Zoolander,2001,791,6.1,Paramount Pictures
11397,1.456526,16000000,66468332,Not Another Teen Movie,2001,223,5.3,Original Film
4248,1.450364,45000000,141220678,Scary Movie 2,2001,474,5.5,Gold/Miller Productions
